longitude,latitude,mean_
9.4,42.7,24.82
-96.7,17.1,45.0
35.9,32.0,63.0
104.9,12.7,3.1
-1.7,43.4,22.27
-111.9,33.4,63.0
9.4,42.7,24.82
28.7,41.1,45.83
81.7,7.7,20.16
-79.9,-2.2,62.07
75.1,33.8,5.78
35.4,33.1,17.33
68.8,38.6,47.65
147.0,-6.7,22.2
-73.3,9.6,19.52
-74.4,3.9,0.0
91.9,24.9,36.31
50.5,26.2,62.68
124.2,7.2,8.53
105.5,12.0,6.96
90.4,23.8,62.43
-46.6,-23.6,63.0
75.2,33.7,7.3
-2.0,43.3,55.59
31.3,27.1,55.48
98.2,17.2,1.29
-96.7,17.1,45.0
9.0,41.6,5.68
-83.9,13.8,0.0
9.1,41.5,5.88
9.0,41.8,3.87
-72.3,18.5,34.09
9.4,42.7,24.82
29.7,6.8,3.6
-74.0,4.3,0.97
-111.9,40.6,63.0
74.8,34.1,49.15
-74.1,4.7,63.0
-1.7,42.7,19.04
-75.6,6.3,55.9
15.9,45.0,14.56
-56.2,-34.9,54.94
80.5,8.9,1.34
43.1,44.1,31.46
8.7,41.9,19.4
77.5,23.1,31.54
8.8,42.6,13.8
8.1,52.3,40.56
37.6,55.8,63.0
8.9,42.6,19.89
-73.2,-3.7,8.58
-8.5,42.9,38.02
-8.8,42.1,37.09
-75.6,6.2,62.05
9.0,41.6,5.68
-58.4,-34.6,62.59
3.1,36.8,33.08
139.7,35.7,63.0
80.4,8.3,17.31
-1.7,43.4,22.27
8.7,41.9,19.4
-116.2,43.6,61.68
9.4,42.7,24.82
8.7,41.9,19.4
10.0,53.6,62.79
23.8,38.0,62.27
6.3,35.3,7.45
32.1,3.0,0.0
-9.2,38.7,62.96
-3.0,43.3,60.84
-122.2,37.5,52.42
99.8,13.5,40.45
106.8,-6.2,63.0
91.4,23.8,13.87
9.8,46.8,23.8
129.7,62.0,56.85
-77.0,-12.0,62.22
-122.6,38.2,21.96
36.8,18.8,0.93
74.7,34.0,9.48
-73.1,7.1,57.58
74.9,32.7,53.01
30.6,-3.3,0.0
97.1,5.2,26.37
74.9,32.7,53.01
28.7,41.1,45.83
-3.0,43.3,60.84
-90.8,16.0,2.21
-74.1,4.7,63.0
75.5,33.1,0.76
85.3,27.7,44.72
45.4,15.5,10.82
55.3,25.2,63.0
36.2,37.0,18.61
44.0,36.2,62.98
47.5,43.0,42.19
-79.9,-2.2,62.07
28.7,41.1,45.83
-74.5,4.5,9.56
35.2,31.8,62.95
75.1,33.8,5.78
23.0,40.6,59.12
121.1,6.0,0.0
-62.7,17.3,26.97
-79.9,-2.2,62.07
35.4,33.6,42.98
-72.4,19.7,0.0
-70.2,1.3,0.85
-2.9,43.3,58.44
-87.9,43.1,60.21
69.1,34.5,50.37
-74.7,4.8,0.6
151.2,-33.9,63.0
86.8,25.9,10.78
71.5,34.0,56.03
20.9,42.9,21.34
-2.7,43.2,29.87
20.3,44.8,46.87
-2.0,43.3,55.59
97.1,5.2,26.37
-75.3,7.2,0.0
-57.6,-25.3,62.52
-78.5,-0.2,60.12
21.1,42.6,30.18
-86.5,39.2,36.95
93.0,26.3,0.0
21.0,41.6,6.25
29.9,-2.9,0.0
125.6,7.1,54.15
44.8,43.2,49.62
79.9,6.9,62.69
34.9,32.4,60.23
35.1,31.5,51.05
77.2,28.6,63.0
90.4,23.8,62.43
-122.0,37.5,44.87
-17.3,14.7,22.82
140.7,41.8,55.48
-74.1,4.7,63.0
34.3,31.4,17.9
-7.0,55.0,9.26
4.0,36.7,34.79
125.4,-8.9,0.0
-75.6,6.3,55.9
20.9,42.9,21.34
-77.0,2.1,3.66
-74.0,5.0,37.87
-75.6,6.2,62.05
-112.0,41.2,62.68
46.8,39.8,14.78
45.5,43.1,15.83
-74.1,4.7,63.0
129.0,-3.3,2.68
-80.2,33.6,10.8
46.1,43.4,18.24
21.5,42.4,9.76
-6.4,54.4,33.32
80.4,8.3,17.31
-2.0,43.3,55.59
-80.0,33.6,7.8
-9.2,38.7,62.96
23.8,38.0,62.27
23.0,40.6,59.12
2.2,41.4,58.95
35.5,33.3,17.11
115.9,-32.0,63.0
-86.3,12.1,52.29
4.3,36.5,5.29
19.0,44.4,2.1
-74.1,4.7,63.0
51.4,35.7,63.0
19.0,43.7,7.15
17.7,44.9,13.01
51.4,35.7,63.0
-90.9,43.6,20.9
34.5,31.3,13.57
44.7,13.7,7.62
-111.9,40.7,63.0
-2.5,43.0,15.33
3.4,6.5,52.67
-76.5,3.4,59.94
124.9,7.1,2.26
-86.3,12.1,52.29
-3.0,43.3,60.84
17.1,-11.8,0.0
-1.1,48.1,14.77
74.8,34.1,49.15
35.1,31.5,51.05
-2.9,43.3,58.44
-74.6,4.8,2.44
97.1,5.2,26.37
42.5,-0.4,0.29
46.3,42.9,0.34
85.3,27.0,0.24
47.5,43.0,42.19
-5.7,43.0,5.19
79.8,8.0,10.65
80.4,9.7,0.0
-5.6,42.8,19.23
-111.9,33.3,59.99
-2.4,43.3,19.61
-2.0,43.3,55.59
28.7,41.1,45.83
21.0,42.7,9.14
28.7,41.1,45.83
98.7,3.6,61.57
95.3,5.5,26.48
-86.3,12.1,52.29
-71.5,43.2,52.54
-123.1,44.0,30.92
45.7,43.3,58.47
102.6,18.0,57.0
125.0,-9.0,0.33
105.8,15.1,22.03
72.9,19.1,62.83
98.7,3.6,61.57
79.9,6.9,62.69
74.8,34.1,49.15
122.0,6.7,3.21
74.8,33.7,2.41
43.1,11.6,42.59
69.1,34.5,50.37
9.3,41.6,29.59
121.0,14.5,61.25
-10.6,8.3,0.31
121.0,6.1,1.33
45.2,43.0,0.0
-1.9,43.3,47.8
121.0,6.1,1.33
19.8,-17.9,14.56
20.0,-17.9,0.6
46.1,43.0,13.63
45.5,43.1,15.83
1.2,35.3,2.59
2.3,36.4,1.76
-12.7,8.7,0.0
122.6,10.7,26.51
-12.5,8.7,6.1
-0.1,51.5,63.0
-2.0,43.3,55.59
3.3,36.7,61.28
82.7,28.3,0.0
5.8,5.5,35.78
-80.1,26.2,57.53
92.3,23.9,0.0
92.0,23.9,2.15
44.8,12.8,7.79
85.3,27.7,44.72
41.5,43.0,0.0
23.8,38.0,62.27
32.8,39.9,62.99
68.8,27.7,23.67
139.7,35.7,63.0
3.9,36.9,26.7
-94.6,39.2,62.26
37.4,37.1,58.34
-74.5,9.3,4.53
-90.5,15.4,3.78
-7.2,54.2,9.51
-76.5,3.4,59.94
23.8,38.0,62.27
74.8,34.0,28.37
18.4,-18.3,0.0
20.5,44.8,62.47
2.2,36.3,31.24
-76.5,3.4,59.94
-75.1,7.1,0.61
91.5,23.8,9.2
-122.9,47.0,53.83
-74.5,8.3,0.0
-70.5,-33.4,51.52
28.7,41.1,45.83
21.1,42.6,30.18
125.2,6.1,29.39
74.8,34.1,49.15
121.0,14.6,62.29
81.1,7.0,8.56
40.2,37.9,47.15
20.9,42.9,21.34
-100.1,17.0,16.03
-3.0,43.3,60.84
124.5,7.2,3.78
5.4,43.3,62.94
-71.2,46.8,62.95
-1.5,51.8,30.64
35.5,31.9,27.26
67.3,29.9,6.48
123.0,7.6,0.26
123.1,7.7,0.64
81.1,16.2,21.66
69.1,34.5,50.37
122.1,6.7,0.98
-3.7,40.5,59.78
69.1,34.5,50.37
-7.6,54.5,9.79
35.4,33.5,41.34
30.9,9.1,0.0
-75.5,0.4,0.0
79.9,6.9,62.69
-71.4,7.0,6.54
21.7,42.1,21.9
30.6,37.8,32.35
91.8,23.5,0.0
91.4,23.6,6.52
92.0,23.9,2.15
85.3,27.7,44.72
80.3,7.3,10.91
114.2,22.3,62.85
93.9,24.8,25.62
18.4,-33.9,39.89
-43.2,-22.9,62.66
20.8,-7.4,16.75
80.0,9.7,26.04
44.4,33.3,62.99
-72.3,18.5,34.09
122.2,6.6,0.0
37.6,0.4,1.33
29.4,-3.4,23.43
-70.5,-33.4,51.52
26.1,44.4,62.02
79.9,6.9,62.69
46.2,43.3,9.99
47.1,34.3,45.55
14.3,48.3,58.21
11.6,48.1,59.81
80.0,9.7,26.04
-90.5,14.6,62.59
21.4,42.4,9.0
-12.0,8.9,2.0
46.1,43.0,13.63
-57.6,-25.3,62.52
35.1,31.5,51.05
-4.0,5.3,60.71
21.5,42.5,15.14
67.3,29.9,6.48
107.6,51.8,55.14
32.8,39.9,62.99
12.2,-5.6,43.91
41.6,42.6,0.0
79.9,6.9,62.69
124.8,7.1,1.97
35.2,31.8,62.95
44.2,15.3,55.11
122.8,7.8,1.75
18.7,44.5,30.59
81.0,8.9,2.35
19.0,47.5,61.77
28.7,41.1,45.83
9.4,41.9,10.43
-58.5,-34.7,63.0
101.8,6.2,3.88
5.4,43.3,62.94
74.8,34.1,49.15
1.3,45.8,49.84
74.8,34.1,49.15
18.8,44.8,13.61
-6.7,54.3,12.85
-73.3,10.5,27.68
9.4,42.7,24.82
113.5,22.2,60.52
9.3,41.9,0.1
19.0,47.5,61.77
45.7,43.3,58.47
92.4,21.8,0.0
9.1,42.3,3.73
14.3,27.5,11.03
67.1,24.9,63.0
-82.4,23.1,61.13
-71.0,6.5,0.0
9.4,42.7,24.82
8.7,41.9,19.4
-71.0,6.5,0.0
-74.1,4.7,63.0
-112.1,33.4,62.64
9.4,42.7,24.82
9.4,42.7,24.82
19.4,45.2,15.64
35.5,33.4,31.7
8.7,41.9,19.4
-3.8,43.5,33.51
27.5,-25.7,38.83
27.2,-25.7,29.78
-90.5,14.6,62.59
-6.0,54.6,48.69
124.2,8.2,15.7
33.4,35.2,47.11
-2.9,43.3,58.44
43.6,43.5,47.83
-3.8,43.3,12.67
-3.8,43.4,49.11
28.7,41.1,45.83
14.4,50.1,61.1
44.4,33.3,62.99
-7.3,55.0,52.66
27.2,-25.8,5.35
44.4,33.3,62.99
17.3,48.0,15.2
79.8,7.7,4.75
80.5,8.0,6.04
16.4,48.2,62.98
9.3,41.6,29.59
-2.0,43.3,55.59
-7.5,54.4,6.9
9.0,41.6,5.68
88.5,27.5,1.48
85.1,21.0,14.08
-2.0,43.3,55.59
8.9,41.7,14.21
9.4,42.7,24.82
45.5,43.1,15.83
34.8,32.1,61.52
9.2,47.4,28.3
-75.2,39.4,32.38
21.2,42.7,22.75
30.6,-29.3,1.8
-72.3,18.5,34.09
9.4,42.0,19.51
25.3,54.7,59.34
-58.4,-34.6,62.59
16.4,48.2,62.98
35.4,33.5,41.34
-96.7,17.1,45.0
74.8,34.1,49.15
23.0,40.6,59.12
5.1,43.6,39.67
23.6,37.9,22.21
23.8,38.0,62.27
-90.5,14.6,62.59
32.3,2.8,3.62
-52.3,4.9,53.03
174.8,-41.3,50.34
9.3,41.6,29.59
35.2,31.8,62.95
46.4,43.2,10.66
121.0,14.6,62.29
74.8,34.1,49.15
-87.2,14.1,60.01
8.9,42.6,19.89
-87.2,14.1,60.01
9.2,41.4,10.4
-76.0,5.0,5.75
-76.5,3.4,59.94
-6.0,54.6,48.69
85.3,27.7,44.72
-74.7,7.1,12.25
8.7,41.9,19.4
9.5,0.4,45.09
68.8,38.6,47.65
-2.7,42.8,29.64
44.5,33.8,18.48
80.1,9.7,10.88
81.7,7.7,20.16
9.4,42.7,24.82
23.8,38.0,62.27
19.0,47.5,61.77
125.6,-8.5,5.03
-75.5,6.8,6.04
19.0,47.5,61.77
113.3,23.1,62.9
23.8,38.0,62.27
125.6,-8.5,5.03
-85.9,12.9,12.93
-7.3,55.0,52.66
9.4,42.8,3.49
-116.2,43.6,61.68
45.7,43.3,58.47
29.4,-3.4,23.43
100.6,13.8,63.0
23.8,38.0,62.27
-77.1,-12.1,48.14
101.3,6.5,22.5
100.6,7.2,42.79
-99.5,27.5,62.72
-90.0,15.9,0.64
18.1,43.3,2.92
81.2,8.6,15.96
113.5,22.2,60.52
41.7,42.6,4.39
20.5,44.8,62.47
21.0,52.2,62.98
-7.3,55.0,52.66
-3.8,43.4,49.11
-3.7,40.5,59.78
4.5,51.9,62.28
2.8,36.6,37.41
30.3,59.9,63.0
12.0,57.7,62.41
9.4,42.5,14.36
81.7,7.7,20.16
9.4,42.7,24.82
3.1,36.8,33.08
90.4,26.1,0.91
-74.1,4.7,63.0
-70.5,-33.4,51.52
9.4,42.6,27.07
23.8,38.0,62.27
85.1,21.0,14.08
-6.0,54.6,48.69
35.1,31.5,51.05
9.4,42.7,24.82
9.0,42.6,10.03
-74.1,4.7,63.0
-90.1,30.0,61.37
91.8,22.3,54.46
3.3,6.6,62.72
35.8,34.4,40.99
8.8,42.6,13.8
-74.1,4.7,63.0
-72.3,18.5,34.09
35.2,31.9,61.4
-2.9,43.3,58.44
-77.0,-12.0,62.22
87.6,43.8,62.8
9.1,41.5,5.88
3.3,6.6,62.72
-67.0,10.5,52.9
-96.0,36.1,62.63
-75.1,40.0,63.0
19.0,47.5,61.77
-75.6,6.2,62.05
9.2,42.1,0.0
-77.0,-12.0,62.22
35.4,33.5,41.34
2.0,36.3,20.73
23.8,38.0,62.27
23.8,38.0,62.27
125.6,7.1,54.15
-94.9,39.3,49.17
-86.3,12.1,52.29
77.2,28.6,63.0
-1.9,43.3,47.8
3.0,42.3,33.89
124.2,7.2,8.53
-88.2,17.5,33.33
9.4,42.7,24.82
-73.5,9.2,5.5
2.2,41.4,58.95
8.7,41.9,19.4
-76.5,3.4,59.94
91.1,29.7,33.16
23.3,42.7,62.98
44.5,15.2,0.99
48.2,10.8,0.0
35.1,31.5,51.05
8.7,41.9,19.4
77.1,28.9,54.24
104.4,11.6,0.0
50.6,26.3,38.96
74.8,34.1,49.15
104.9,11.6,53.54
-77.0,38.9,63.0
33.4,35.2,47.11
23.8,38.0,62.27
-6.0,54.6,48.69
9.7,52.4,60.76
-73.1,-9.8,0.0
-72.3,18.5,34.09
-72.2,19.8,4.47
9.4,42.7,24.82
-6.0,54.6,48.69
47.1,31.8,39.11
-6.0,54.6,48.69
123.8,10.7,1.48
-77.0,-12.0,62.22
29.6,-1.7,0.0
35.1,31.5,51.05
-74.2,4.6,60.31
-88.4,15.1,3.44
-73.9,40.7,63.0
-6.0,54.6,48.69
-5.8,54.9,12.73
35.4,33.6,42.98
-96.0,36.1,62.63
78.5,15.5,23.55
13.0,55.6,60.84
45.0,43.1,7.03
124.2,7.2,8.53
74.3,31.5,62.97
-7.3,55.0,52.66
9.3,41.6,29.59
9.4,42.7,24.82
32.8,39.9,62.99
23.8,38.0,62.27
44.4,33.3,62.99
-5.7,54.3,19.66
-92.6,16.7,21.93
3.3,6.6,62.72
8.7,41.9,19.4
35.5,33.6,29.78
35.8,33.0,6.6
37.1,36.2,34.92
9.1,42.3,3.73
3.1,36.8,33.08
44.9,12.9,14.94
2.3,48.9,63.0
-74.9,7.5,4.48
-86.3,12.1,52.29
139.2,36.3,62.36
-75.6,6.2,62.05
3.2,36.7,61.37
35.1,31.5,51.05
-6.0,54.6,48.69
9.2,45.5,63.0
5.4,43.3,62.94
76.0,39.5,51.23
30.9,-30.1,13.03
8.7,41.9,19.4
-76.5,3.4,59.94
80.2,9.7,7.68
3.3,6.6,62.72
-93.3,44.8,61.65
-103.3,20.3,14.0
-117.4,47.7,62.85
21.2,42.7,22.75
-84.4,33.8,63.0
-114.1,51.0,62.97
-73.1,7.1,57.58
-87.2,14.1,60.01
-75.6,6.2,62.05
9.4,42.4,7.15
-1.7,42.8,56.22
91.9,23.1,0.17
37.6,55.8,63.0
34.3,31.4,17.9
87.6,43.8,62.8
-82.4,23.1,61.13
34.8,32.1,61.52
30.7,36.9,60.27
28.7,41.1,45.83
40.2,37.9,47.15
14.5,46.1,47.53
-67.0,10.5,52.9
-119.8,39.5,62.06
68.8,38.6,47.65
81.8,7.5,10.25
-77.0,-12.0,62.22
-67.0,10.5,52.9
-82.4,23.1,61.13
-79.9,-2.2,62.07
-72.9,18.4,2.23
-79.9,-2.2,62.07
-77.0,-12.0,62.22
41.8,38.2,5.07
-93.2,18.3,30.14
-89.2,13.8,39.65
-1.2,34.6,2.36
-70.5,-33.4,51.52
9.4,42.7,24.82
-2.9,43.3,58.44
8.8,41.9,38.75
-71.8,6.9,2.36
-74.9,7.5,4.48
18.4,43.8,29.25
-2.0,43.3,55.59
124.2,7.2,8.53
124.2,7.2,8.53
-74.1,4.7,63.0
-46.6,-23.6,63.0
-6.0,54.6,48.69
35.2,31.8,62.95
23.8,38.0,62.27
140.7,-2.5,12.08
-99.9,16.9,38.25
88.6,24.4,31.39
-73.6,45.5,62.97
-72.7,8.6,6.15
-67.0,10.5,52.9
67.1,24.9,63.0
-73.6,8.3,26.98
23.8,38.0,62.27
8.7,41.9,19.4
9.0,41.6,5.68
20.9,42.6,14.28
-43.2,-22.9,62.66
8.7,41.9,19.4
-67.0,10.5,52.9
-2.0,43.3,55.59
9.4,42.7,24.82
35.5,33.4,31.7
-72.3,18.5,34.09
-49.9,-21.5,8.73
25.3,54.7,59.34
35.0,32.3,61.79
-2.6,43.2,28.22
2.0,35.9,10.13
48.9,11.2,0.0
-87.2,14.1,60.01
-73.7,6.6,0.0
74.8,34.1,49.15
35.5,33.9,51.64
28.7,41.1,45.83
6.8,51.4,55.1
-75.6,1.6,26.88
28.7,41.1,45.83
19.2,44.8,25.66
73.1,33.7,61.64
29.9,-3.4,3.13
29.5,-3.5,0.0
11.1,48.5,12.29
-43.2,-22.9,62.66
77.2,28.7,62.83
35.3,33.2,21.81
-70.7,7.2,13.51
-46.6,-23.6,63.0
28.7,41.1,45.83
-83.7,41.7,56.76
68.8,38.6,47.65
20.0,40.1,0.0
23.8,38.0,62.27
-77.2,2.0,0.4
-76.5,3.6,37.8
81.8,7.5,10.25
90.4,23.8,62.43
16.4,46.4,28.08
35.2,31.7,58.47
81.7,7.7,20.16
-73.1,3.3,0.0
91.8,22.3,54.46
-70.2,1.3,0.85
-75.6,6.3,55.9
-74.4,3.2,0.29
-73.8,18.2,5.84
68.8,38.6,47.65
67.1,24.9,63.0
-73.7,3.5,11.6
20.0,39.9,14.74
-74.1,4.7,63.0
23.0,40.6,59.12
-73.0,10.6,14.94
7.1,50.7,48.31
18.1,44.7,22.59
-58.4,-34.6,62.59
-76.6,2.4,20.18
-78.5,-0.2,60.12
-3.6,37.2,60.56
-88.0,15.5,59.58
-91.0,14.3,14.68
104.9,11.6,53.54
-90.4,15.6,0.45
-72.1,7.9,18.32
45.3,2.1,5.48
17.2,44.8,52.96
-73.7,9.3,0.0
34.3,31.4,17.9
29.9,-3.4,3.13
81.7,7.3,9.73
68.8,38.6,47.65
-6.0,54.6,48.69
4.9,6.8,5.03
35.9,32.0,63.0
-72.3,18.5,34.09
-123.1,44.0,30.92
27.1,38.4,57.95
13.1,47.8,38.77
-72.5,7.9,61.34
8.7,41.9,19.4
-74.7,7.1,12.25
35.1,31.5,51.05
7.0,50.9,59.93
2.2,41.4,58.95
90.4,23.8,62.43
-76.6,7.9,19.34
-72.5,7.8,36.12
19.0,45.3,15.31
19.2,44.8,25.66
79.9,7.0,57.9
9.3,41.6,29.59
-67.0,10.5,52.9
-90.2,38.6,62.62
23.8,38.0,62.27
7.5,51.4,51.45
19.0,45.3,15.31
11.6,52.2,35.89
-75.2,-12.1,34.61
40.1,40.9,16.98
38.9,39.1,5.85
7.9,51.8,22.74
7.5,51.5,59.63
-76.0,6.0,1.79
124.1,8.0,0.0
76.6,33.8,0.0
37.6,55.8,63.0
44.2,15.3,55.11
-7.3,55.0,52.66
28.7,41.1,45.83
-76.0,1.3,1.21
44.2,15.3,55.11
-70.5,-33.4,51.52
75.9,30.9,61.25
-46.6,-23.6,63.0
-77.4,43.1,48.32
-71.0,6.5,0.0
19.2,44.8,25.66
121.1,15.5,4.44
37.0,39.7,38.52
30.8,27.7,41.95
-6.5,54.0,11.52
11.3,43.8,52.5
-2.6,43.0,11.07
-75.3,5.7,8.53
28.7,41.1,45.83
122.1,6.9,23.86
23.8,38.0,62.27
44.4,33.3,62.99
-74.5,5.0,12.72
98.6,16.7,26.61
85.3,25.1,0.0
8.7,41.9,19.4
-35.7,-9.6,54.51
-73.9,7.0,22.46
-48.5,-22.9,35.11
-76.6,1.7,0.0
41.9,42.5,21.84
-97.1,49.9,63.0
68.8,38.6,47.65
12.5,41.9,63.0
15.8,40.6,32.12
-63.3,6.8,2.66
90.4,23.8,62.43
-73.9,40.7,63.0
35.3,32.0,33.02
-69.6,7.8,0.0
90.4,23.8,62.43
35.3,32.5,41.85
35.3,33.3,28.81
-76.6,3.8,6.15
44.4,36.2,6.59
140.3,35.8,48.67
-46.6,-23.6,63.0
23.8,38.0,62.27
35.5,33.9,51.64
-79.0,35.1,62.04
18.8,44.9,29.49
-6.7,54.0,18.86
44.8,42.9,0.11
-76.8,18.0,61.69
122.1,6.9,23.86
-76.0,-9.3,17.94
-66.7,18.5,22.45
-2.0,43.3,55.59
28.7,41.1,45.83
-72.3,18.5,34.09
8.8,52.0,27.08
-80.0,43.2,44.33
-119.1,43.6,10.2
-90.5,14.6,62.59
100.4,-1.0,25.6
-72.7,8.6,6.15
23.8,38.0,62.27
-72.9,-38.2,2.74
90.8,24.7,0.36
-58.4,-34.6,62.59
-72.5,10.0,7.15
3.9,36.7,13.96
-106.5,31.7,56.31
-6.0,54.6,48.69
-72.2,19.8,4.47
75.6,33.1,0.76
45.7,43.3,58.47
-68.0,10.2,62.67
77.2,28.6,63.0
-7.3,54.6,31.09
-74.1,4.7,63.0
-57.6,-25.3,62.52
-99.1,19.2,50.3
-72.7,8.6,6.15
92.9,26.2,0.0
2.4,6.4,36.95
-91.5,15.3,25.67
106.8,-6.2,63.0
-46.6,-23.6,63.0
-75.1,-11.1,0.0
121.6,25.1,52.94
-77.0,-12.0,62.22
-57.6,-25.3,62.52
-92.6,16.7,21.93
-87.2,14.1,60.01
-75.5,0.4,0.0
-70.5,-33.4,51.52
21.2,42.9,18.8
-16.5,12.5,0.0
-92.4,15.3,6.41
-73.2,8.8,0.0
35.3,32.2,51.0
-75.5,10.4,60.48
-90.5,14.6,62.59
9.2,42.1,0.0
-89.9,16.9,20.29
43.9,42.1,1.69
-90.0,14.9,7.39
-90.0,15.0,0.29
6.0,32.0,7.88
101.3,6.9,20.79
-2.2,43.1,13.58
-80.6,7.5,0.0
35.3,32.0,33.02
-71.1,42.4,62.99
17.2,44.8,52.96
90.4,23.8,62.43
44.4,14.6,11.38
-75.6,6.2,62.05
123.1,7.8,0.0
97.2,19.7,8.64
91.8,22.3,54.46
104.9,11.6,53.54
-70.5,-33.4,51.52
-75.5,10.4,60.48
-6.4,54.0,49.66
-122.7,45.5,62.22
-75.1,10.4,11.12
6.6,49.8,19.14
-75.6,6.2,62.05
-75.5,6.8,6.04
4.8,45.8,61.31
5.4,43.3,62.94
32.7,2.9,0.0
101.7,6.3,10.69
35.1,31.5,51.05
74.8,34.1,49.15
124.3,8.0,8.98
-77.0,-12.0,62.22
-77.4,-8.1,1.94
81.3,8.5,2.24
-73.9,11.3,1.16
37.6,55.8,63.0
90.7,23.2,8.12
9.4,42.7,24.82
10.7,53.9,52.01
8.7,41.9,19.4
-74.1,4.7,63.0
79.9,6.9,62.69
80.8,9.0,1.55
-73.9,7.1,28.97
88.6,24.4,31.39
-74.1,4.7,63.0
29.1,-2.9,0.22
-3.7,40.5,59.78
-3.6,37.2,60.56
-90.4,15.5,13.35
-90.3,16.9,0.0
-75.9,6.7,2.55
-90.5,14.6,62.59
74.8,34.1,49.15
-90.5,14.2,1.6
-72.1,7.0,2.53
-73.8,7.2,7.31
-73.5,7.4,18.12
90.4,23.8,62.43
91.8,22.3,54.46
155.0,-5.6,0.0
8.7,49.4,46.26
19.5,41.3,38.95
19.8,41.3,41.06
-77.1,-12.1,48.14
5.4,43.3,62.94
3.5,36.8,24.84
-77.0,-12.0,62.22
20.8,42.7,7.63
-77.0,-12.0,62.22
-72.9,9.0,3.79
29.4,-3.4,23.43
103.2,13.1,16.11
94.0,24.6,5.78
8.7,41.9,19.4
74.8,34.1,49.15
8.7,41.9,19.4
24.1,56.9,52.56
11.3,43.8,52.5
-73.1,7.1,57.58
-96.8,32.8,63.0
-99.1,19.4,63.0
-74.8,11.0,59.46
113.5,22.2,60.52
103.8,13.3,1.31
-1.1,43.4,2.99
95.2,18.8,17.1
-77.0,-12.0,62.22
-90.9,17.6,0.0
113.5,22.2,60.52
35.1,31.9,47.09
8.8,53.1,55.75
2.2,41.4,58.95
-88.0,15.5,59.58
140.0,35.7,62.77
32.4,2.6,0.0
-88.2,40.1,53.55
-72.5,11.4,0.0
-74.1,4.7,63.0
20.0,39.9,14.74
8.5,52.0,48.71
-71.8,9.1,0.0
-87.2,14.1,60.01
30.5,50.5,61.2
7.2,51.4,43.62
-73.7,9.3,0.0
74.8,34.1,49.15
17.1,48.2,40.66
124.9,6.9,1.49
28.0,-26.2,63.0
116.4,39.9,63.0
88.9,25.8,13.73
31.3,30.1,63.0
-77.0,-12.0,62.22
-2.2,53.3,43.96
9.5,42.3,10.1
109.8,-7.4,6.44
109.7,-6.9,36.38
50.6,26.2,62.98
-74.1,4.7,63.0
-111.0,45.7,34.1
2.4,6.4,36.95
74.8,34.1,49.15
29.1,-2.9,0.22
4.3,52.1,53.34
-72.3,18.5,34.09
109.3,-7.7,4.8
-1.9,16.9,0.0
-56.2,-34.9,54.94
23.8,38.0,62.27
18.2,44.1,8.3
-73.9,7.1,28.97
-87.2,14.1,60.01
35.2,32.0,32.92
-99.1,19.4,63.0
-2.5,16.8,0.0
104.1,30.7,61.77
100.6,13.8,63.0
45.3,2.1,5.48
34.5,31.5,44.21
74.3,31.5,62.97
-67.0,10.5,52.9
45.5,43.0,0.0
35.1,31.5,51.05
35.1,31.6,45.92
74.2,32.2,49.43
-6.0,54.6,48.69
-1.5,43.5,58.69
35.5,33.3,17.11
109.9,-7.4,10.93
-75.6,6.2,62.05
-73.7,9.3,0.0
1.3,36.2,47.15
-90.5,14.6,62.59
28.5,-8.6,0.0
122.1,6.9,23.86
-79.8,36.1,63.0
-120.5,46.6,59.69
137.0,-4.3,0.0
2.2,48.7,58.01
122.0,6.7,3.21
-77.0,-12.0,62.22
-2.7,42.8,29.64
47.8,30.5,62.81
-73.9,7.1,28.97
122.1,6.9,23.86
37.6,55.8,63.0
19.8,41.3,41.06
-70.5,-33.4,51.52
23.3,42.7,62.98
9.4,42.7,24.82
10.8,59.9,62.77
45.7,43.3,58.47
9.4,42.6,27.07
90.4,23.8,62.43
-72.3,18.5,34.09
-77.0,-12.0,62.22
90.7,24.9,7.61
9.2,41.4,10.4
9.4,42.7,24.82
-74.8,11.0,59.46
89.5,22.8,10.0
-75.1,-11.1,0.0
-8.0,12.6,61.0
29.2,-1.7,13.58
12.3,45.4,29.52
-76.7,-7.2,6.74
21.0,52.2,62.98
-75.3,7.2,0.0
-72.3,18.5,34.09
75.1,32.3,13.28
-89.5,15.0,11.08
9.4,42.7,24.82
-43.2,-22.9,62.66
-72.5,11.4,0.0
-72.2,9.2,0.0
45.3,2.1,5.48
20.3,42.5,8.57
90.4,23.8,62.43
15.4,47.1,46.51
45.3,13.2,15.07
2.9,36.8,42.86
3.1,36.8,33.08
-72.2,9.2,0.0
-46.6,-23.6,63.0
-43.2,-22.9,62.66
43.9,14.9,0.0
2.2,36.3,31.24
-74.7,7.1,12.25
81.7,7.7,20.16
13.2,52.6,39.52
68.8,38.6,47.65
13.9,53.9,2.21
29.9,-3.4,3.13
3.1,36.8,33.08
20.5,44.8,62.47
-7.5,54.3,8.97
9.9,52.5,17.9
125.6,-8.5,5.03
3.3,6.6,62.72
87.6,43.8,62.8
28.7,41.1,45.83
80.8,8.6,1.2
122.1,6.9,23.86
121.0,6.1,1.33
-68.1,-16.5,58.05
17.8,43.3,39.66
113.5,22.2,60.52
-0.1,51.5,63.0
91.8,24.4,4.54
27.1,38.4,57.95
